"event_id","name","type","description","datetime","venue","tags","prerequisites","firstname","lastname","user_id","email","username"
"7ff02a66-a8e2-11e6-8597-f9ef43490d96","My Fair Lady","type3","Aenean leo neque, fermentum sed, vehicula nec, luctus vitae, nisl. Donec eleifend ligula vel diam.",2017-05-01,"Szene Wien","{ 'theatre' }","{ ‘Preis’ : ‘50€’ }","Jacob","Zimmermann","d20af676-a4f7-11e6-91a5-1fc490c5cf69","jacob.zimmermann@comundo.at","jacobzimmermann213"
"7ff02a67-a8e2-11e6-8597-f9ef43490d96","saunieren statt studieren","public","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2017-11-07,"Volksoper","{ 'design' }","{ ‘Dress Code’ : ‘Business Standard’ }","Gloria","Schulz","d20af677-a4f7-11e6-91a5-1fc490c5cf69","gloria.schulz@comundo.at","gloriaschulz18"
"7ff02a68-a8e2-11e6-8597-f9ef43490d96","Luft und Liebe","type3","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2017-10-20,"Arena","{ 'shisha' }","{ ‘Dress Code’ : ‘Formal’ }","Gabriel","Lange","d20af678-a4f7-11e6-91a5-1fc490c5cf69","gabriel.lange@gmx.de","gabriellange123"
"7ff02a69-a8e2-11e6-8597-f9ef43490d96","Die tote Stadt","public","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2017-03-08,"Sofitel Vienna Stephansdom","{ 'party' }","{ ‘Essen’ : ‘true’ }","Stefanie","Schulz","d20af679-a4f7-11e6-91a5-1fc490c5cf69","stefanie.schulz@apple.com","stefanieschulz46"
"7ff02a6a-a8e2-11e6-8597-f9ef43490d96","Security Night","private","Aenean leo neque, fermentum sed, vehicula nec, luctus vitae, nisl. Donec eleifend ligula vel diam.",2017-06-26,"Wiener Musikverein","{ 'culture' }","{ ‘Alter’ : ‘16+’ }","Romana","Schmid","d20af67a-a4f7-11e6-91a5-1fc490c5cf69","romana.schmid@google.com","romanaschmid83"
"7ff02a6b-a8e2-11e6-8597-f9ef43490d96","Am Ende","private","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-12-07,"Passage","{ 'shisha' }","{ ‘Haarfarbe’ : ‘blau’ }","Sandro","Meyer","d20af67b-a4f7-11e6-91a5-1fc490c5cf69","sandro.meyer@mail.com","sandromeyer226"
"7ff02a6c-a8e2-11e6-8597-f9ef43490d96","Die Hochzeit des Figaro","private","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2017-10-04,"25hours Hotel","{ 'designmarkt' }","{ ‘Haarfarbe’ : ‘bunt’ }","Gloria","Huber","d20af67c-a4f7-11e6-91a5-1fc490c5cf69","gloria.huber@apple.com","gloriahuber157"
"7ff02a6d-a8e2-11e6-8597-f9ef43490d96","Am Ende","public","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2017-08-26,"Fluc","{ 'dnb' }","{ ‘smartphone’ : ‘true’ }","Mia","Lehmann","d20af67d-a4f7-11e6-91a5-1fc490c5cf69","mia.lehmann@example.eu","mialehmann85"
"7ff02a6e-a8e2-11e6-8597-f9ef43490d96","Klassenfreffen","public","Fusce nec nisl nec nisi porttitor viverra. Sed lacinia velit. Nullam porttitor. Nam nec dolor. Sed blandit. Nulla facilisi. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-02-23,"Hofburg","{ 'shisha' }","{ ‘Dress Code’ : ‘Informal’ }","Mia","Meier","d20af67e-a4f7-11e6-91a5-1fc490c5cf69","mia.meier@haralson.com","miameier196"
"7ff02a6f-a8e2-11e6-8597-f9ef43490d96","Orpheus","private","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2017-12-26,"Metastadt","{ 'friends' }","{ ‘Alter’ : ‘18+’ }","Sandro","Schubert","d20af67f-a4f7-11e6-91a5-1fc490c5cf69","sandro.schubert@hotmail.com","sandroschubert141"
"7ff02a70-a8e2-11e6-8597-f9ef43490d96","Orpheus","type3","Aenean leo neque, fermentum sed, vehicula nec, luctus vitae, nisl. Donec eleifend ligula vel diam.",2017-02-16,"Imperial Riding School Renaissance Vienna Hotel","{ 'rave' }","{ ‘Alkohol’ : ‘true’ }","Anya","Stefan","d20af680-a4f7-11e6-91a5-1fc490c5cf69","anya.stefan@aon.at","anyastefan125"
"7ff02a71-a8e2-11e6-8597-f9ef43490d96","5 Uhr Tee","private","Fusce nec nisl nec nisi porttitor viverra. Sed lacinia velit. Nullam porttitor. Nam nec dolor. Sed blandit. Nulla facilisi. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-06-16,"Dachboden","{ 'dnb' }","{ ‘Essen’ : ‘true’ }","Matthias","Schreiber","d20af681-a4f7-11e6-91a5-1fc490c5cf69","matthias.schreiber@gmail.com","matthiasschreiber29"
"7ff02a72-a8e2-11e6-8597-f9ef43490d96","Jack Daniel’s 150 Year Anniversary","private","Suspendisse potenti. Mauris iaculis. Nunc scelerisque, turpis et venenatis aliquam, urna libero pellentesque ipsum, sed pharetra massa nisi at lectus.",2016-12-23,"InterContinental Vienna","{ 'shisha' }","{ ‘Haarfarbe’ : ‘blau’ }","Lisa","Richter","d20af682-a4f7-11e6-91a5-1fc490c5cf69","lisa.richter@outlook.com","lisarichter146"
"7ff02a73-a8e2-11e6-8597-f9ef43490d96","Musical","private","Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Ut sit amet dui. Ut tempus interdum lacus.",2017-07-28,"Palais Auersperg","{ 'vinatge' }","{ ‘Dress Code’ : ‘Business Casual’ }","Alyssa","Richter","d20af683-a4f7-11e6-91a5-1fc490c5cf69","alyssa.richter@comundo.at","alyssarichter7"
"7ff02a74-a8e2-11e6-8597-f9ef43490d96","Blutspendeaktion","type3","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2016-11-20,"Colosseum XXI","{ 'chill' }","{ ‘Preis’ : ‘15€’ }","Michaela","Reichl","d20af684-a4f7-11e6-91a5-1fc490c5cf69","michaela.reichl@haralson.com","michaelareichl181"
"7ff02a75-a8e2-11e6-8597-f9ef43490d96","Der Farbholzschnitt in Wien um 1900","private","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2017-01-31,"25hours Hotel","{ 'games' }","{ ‘Preis’ : ‘50€’ }","Sophie","Marx","d20af685-a4f7-11e6-91a5-1fc490c5cf69","sophie.marx@mail.com","sophiemarx194"
"7ff02a76-a8e2-11e6-8597-f9ef43490d96","Der Zauberer von Oz","private","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2017-06-11,"Fluc","{ 'weinverkostung' }","{ ‘Haarfarbe’ : ‘schwarz’ }","Klaus","Schmitt","d20af686-a4f7-11e6-91a5-1fc490c5cf69","klaus.schmitt@company.com","klausschmitt89"
"7ff02a77-a8e2-11e6-8597-f9ef43490d96","Der Farbholzschnitt in Wien um 1900","private","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2017-02-02,"NH Wien Airport","{ 'games' }","{ ‘Dress Code’ : ‘Informal’ }","David","Schwarz","d20af687-a4f7-11e6-91a5-1fc490c5cf69","david.schwarz@mail.at","davidschwarz111"
"7ff02a78-a8e2-11e6-8597-f9ef43490d96","Media Meetup","private","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-08-09,"Hofburg","{ 'prom' }","{ ‘Dress Code’ : ‘Semi-Formal’ }","Jacob","Scholz","d20af688-a4f7-11e6-91a5-1fc490c5cf69","jacob.scholz@comundo.at","jacobscholz159"
"7ff02a79-a8e2-11e6-8597-f9ef43490d96","Falstaff","type3","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-02-04,"Palais Pallavicini","{ 'house' }","{ ‘Dress Code’ : ‘Business Standard’ }","Lenn","Kaiser","d20af689-a4f7-11e6-91a5-1fc490c5cf69","lenn.kaiser@gmx.de","lennkaiser220"
"7ff02a7a-a8e2-11e6-8597-f9ef43490d96","Maturatreffen","public","Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Ut sit amet dui. Ut tempus interdum lacus.",2017-03-31,"MQ","{ 'vinatge' }","{ ‘Haarfarbe’ : ‘blau’ }","Christoph","Mayer","d20af68a-a4f7-11e6-91a5-1fc490c5cf69","christoph.mayer@haralson.com","christophmayer192"
"7ff02a7b-a8e2-11e6-8597-f9ef43490d96","Wien bewegt","private","Nunc tellus elit, dictum lobortis, venenatis a, blandit nec, ligula. Pellentesque eu ipsum a erat lobortis faucibus.",2017-03-14,"Sofitel Vienna Stephansdom","{ 'gettogether' }","{ ‘Dress Code’ : ‘Informal’ }","Anna","Zeiner","d20af68b-a4f7-11e6-91a5-1fc490c5cf69","anna.zeiner@icloud.com","annazeiner207"
"7ff02a7c-a8e2-11e6-8597-f9ef43490d96","Blutspendeaktion","private","Quisque molestie massa eu odio. Vestibulum venenatis. Phasellus id odio. Duis magna. Curabitur et magna. Suspendisse elementum tempor lectus. Pellentesque id nunc quis odio placerat mattis. Praesent a tortor.",2017-08-02,"Steigenberger Hotel Herrenhof Wien","{ 'balloons' }","{ ‘Preis’ : ‘50€’ }","Alexander","Reichl","d20af68c-a4f7-11e6-91a5-1fc490c5cf69","alexander.reichl@comundo.com","alexanderreichl78"
"7ff02a7d-a8e2-11e6-8597-f9ef43490d96","Homeparty","public","Aenean leo neque, fermentum sed, vehicula nec, luctus vitae, nisl. Donec eleifend ligula vel diam.",2017-12-18,"Chaya Fuera","{ 'design' }","{ ‘Alter’ : ‘16+’ }","Alyssa","Schmitz","d20af68d-a4f7-11e6-91a5-1fc490c5cf69","alyssa.schmitz@company.eu","alyssaschmitz36"
"7ff02a7e-a8e2-11e6-8597-f9ef43490d96","Schikaneder","private","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2017-07-24,"Hilton Vienna","{ 'weinverkostung' }","{ ‘Essen’ : ‘false’ }","Michael","Wolf","d20af68e-a4f7-11e6-91a5-1fc490c5cf69","michael.wolf@haralson.com","michaelwolf131"
"7ff02a7f-a8e2-11e6-8597-f9ef43490d96","Die Zauberflöte","private","Quisque molestie massa eu odio. Vestibulum venenatis. Phasellus id odio. Duis magna. Curabitur et magna. Suspendisse elementum tempor lectus. Pellentesque id nunc quis odio placerat mattis. Praesent a tortor.",2017-08-07,"Haus der Musik","{ 'dnb' }","{ ‘Dress Code’ : ‘Informal’ }","Marie","Richter","d20af68f-a4f7-11e6-91a5-1fc490c5cf69","marie.richter@hotmail.com","marierichter67"
"7ff02a80-a8e2-11e6-8597-f9ef43490d96","Jack Daniel’s 150 Year Anniversary","public","Suspendisse potenti. Mauris iaculis. Nunc scelerisque, turpis et venenatis aliquam, urna libero pellentesque ipsum, sed pharetra massa nisi at lectus.",2017-08-24,"Vienna Marriott Hotel","{ 'dif' }","{ ‘Essen’ : ‘true’ }","Sandro","Mayer","d20af690-a4f7-11e6-91a5-1fc490c5cf69","sandro.mayer@icloud.com","sandromayer120"
"7ff02a81-a8e2-11e6-8597-f9ef43490d96","Architektur Zeitreisen","type3","Fusce nec nisl nec nisi porttitor viverra. Sed lacinia velit. Nullam porttitor. Nam nec dolor. Sed blandit. Nulla facilisi. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-06-12,"Palais Auersperg","{ 'games' }","{ ‘Haarfarbe’ : ‘grün’ }","Paul","Schmitz","d20af691-a4f7-11e6-91a5-1fc490c5cf69","paul.schmitz@haralson.com","paulschmitz114"
"7ff02a82-a8e2-11e6-8597-f9ef43490d96","Vienna Jazzfloor","private","Nunc tellus elit, dictum lobortis, venenatis a, blandit nec, ligula. Pellentesque eu ipsum a erat lobortis faucibus.",2017-01-28,"Pratersauna","{ 'live music' }","{ ‘Preis’ : ‘15€’ }","Christoph","Mayer","d20af692-a4f7-11e6-91a5-1fc490c5cf69","christoph.mayer@example.com","christophmayer48"
"7ff02a83-a8e2-11e6-8597-f9ef43490d96","Falstaff","type3","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-10-06,"Wiener Stadthalle","{ 'chill' }","{ ‘Dress Code’ : ‘Casual’ }","Kilian","Schreiber","d20af693-a4f7-11e6-91a5-1fc490c5cf69","kilian.schreiber@comundo.com","kilianschreiber67"
"7ff02a84-a8e2-11e6-8597-f9ef43490d96","Flex 20 Year Anniversary","public","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2017-08-24,"Hilton Vienna","{ 'alcohol' }","{ ‘Alkohol’ : ‘false’ }","Michael","Schubert","d20af694-a4f7-11e6-91a5-1fc490c5cf69","michael.schubert@apple.com","michaelschubert40"
"7ff02a85-a8e2-11e6-8597-f9ef43490d96","Wien Modern","private","Suspendisse potenti. Mauris iaculis. Nunc scelerisque, turpis et venenatis aliquam, urna libero pellentesque ipsum, sed pharetra massa nisi at lectus.",2017-11-01,"Hofburg","{ 'games' }","{ ‘Preis’ : ‘50€’ }","Nina","Braun","d20af695-a4f7-11e6-91a5-1fc490c5cf69","nina.braun@outlook.com","ninabraun172"
"7ff02a86-a8e2-11e6-8597-f9ef43490d96","Am Ende","private","Quisque molestie massa eu odio. Vestibulum venenatis. Phasellus id odio. Duis magna. Curabitur et magna. Suspendisse elementum tempor lectus. Pellentesque id nunc quis odio placerat mattis. Praesent a tortor.",2017-08-20,"Dachboden","{ 'concert' }","{ ‘Haarfarbe’ : ‘bunt’ }","Lynn","Stefan","d20af696-a4f7-11e6-91a5-1fc490c5cf69","lynn.stefan@company.eu","lynnstefan222"
"7ff02a87-a8e2-11e6-8597-f9ef43490d96","Die tote Stadt","type3","Quisque molestie massa eu odio. Vestibulum venenatis. Phasellus id odio. Duis magna. Curabitur et magna. Suspendisse elementum tempor lectus. Pellentesque id nunc quis odio placerat mattis. Praesent a tortor.",2017-06-22,"Marx Halle","{ 'designmarkt' }","{ ‘Alkohol’ : ‘true’ }","Alexander","Schwarz","d20af697-a4f7-11e6-91a5-1fc490c5cf69","alexander.schwarz@company.eu","alexanderschwarz17"
"7ff02a88-a8e2-11e6-8597-f9ef43490d96","Blutspendeaktion","private","Quisque molestie massa eu odio. Vestibulum venenatis. Phasellus id odio. Duis magna. Curabitur et magna. Suspendisse elementum tempor lectus. Pellentesque id nunc quis odio placerat mattis. Praesent a tortor.",2017-12-24,"Wiener Staatsoper","{ 'dnb' }","{ ‘Dress Code’ : ‘Business Casual’ }","Michaela","Kantner","d20af698-a4f7-11e6-91a5-1fc490c5cf69","michaela.kantner@example.com","michaelakantner35"
"7ff02a89-a8e2-11e6-8597-f9ef43490d96","Security Night","type3","Quisque molestie massa eu odio. Vestibulum venenatis. Phasellus id odio. Duis magna. Curabitur et magna. Suspendisse elementum tempor lectus. Pellentesque id nunc quis odio placerat mattis. Praesent a tortor.",2017-01-28,"The Ritz-Carlton, Vienna","{ 'designmarkt' }","{ ‘Alter’ : ‘21+’ }","Nadja","Zimmermann","d20af699-a4f7-11e6-91a5-1fc490c5cf69","nadja.zimmermann@microsoft.com","nadjazimmermann186"
"7ff02a8a-a8e2-11e6-8597-f9ef43490d96","Voice Mania","public","Aenean leo neque, fermentum sed, vehicula nec, luctus vitae, nisl. Donec eleifend ligula vel diam.",2017-12-22,"Ottakringer Brauerei","{ 'games' }","{ ‘Essen’ : ‘true’ }","Emilia","Heilig","d20af69a-a4f7-11e6-91a5-1fc490c5cf69","emilia.heilig@company.at","emiliaheilig157"
"7ff02a8b-a8e2-11e6-8597-f9ef43490d96","Die tote Stadt","type3","Nunc tellus elit, dictum lobortis, venenatis a, blandit nec, ligula. Pellentesque eu ipsum a erat lobortis faucibus.",2017-08-04,"NH Wien Airport","{ 'markt' }","{ ‘Dress Code’ : ‘Casual’ }","Marie","Schwarz","d20af69b-a4f7-11e6-91a5-1fc490c5cf69","marie.schwarz@apple.com","marieschwarz40"
"7ff02a8c-a8e2-11e6-8597-f9ef43490d96","Wien bewegt","private","Vivamus metus neque, malesuada sed, feugiat sit amet, bibendum vel, augue. Vivamus augue. Integer vitae mauris quis urna accumsan congue. Suspendisse potenti. Donec in erat. Sed non velit. Duis erat.",2017-05-31,"Steigenberger Hotel Herrenhof Wien","{ 'party' }","{ ‘Dress Code’ : ‘Semi-Formal’ }","Christoph","Kantner","d20af69c-a4f7-11e6-91a5-1fc490c5cf69","christoph.kantner@microsoft.com","christophkantner56"
"7ff02a8d-a8e2-11e6-8597-f9ef43490d96","Business Frühstück","public","Quisque molestie massa eu odio. Vestibulum venenatis. Phasellus id odio. Duis magna. Curabitur et magna. Suspendisse elementum tempor lectus. Pellentesque id nunc quis odio placerat mattis. Praesent a tortor.",2017-04-19,"Hilton Vienna","{ 'chill' }","{ ‘Dress Code’ : ‘Semi-Formal’ }","Sophie","Koch","d20af69d-a4f7-11e6-91a5-1fc490c5cf69","sophie.koch@comundo.at","sophiekoch118"
"7ff02a8e-a8e2-11e6-8597-f9ef43490d96","Rave Patry","private","Vivamus metus neque, malesuada sed, feugiat sit amet, bibendum vel, augue. Vivamus augue. Integer vitae mauris quis urna accumsan congue. Suspendisse potenti. Donec in erat. Sed non velit. Duis erat.",2017-08-27,"Haus der Musik","{ 'weinverkostung' }","{ ‘Alter’ : ‘21+’ }","Lisa","Hoffmann","d20af69e-a4f7-11e6-91a5-1fc490c5cf69","lisa.hoffmann@icloud.com","lisahoffmann85"
"7ff02a8f-a8e2-11e6-8597-f9ef43490d96","Media Meetup","private","Suspendisse potenti. Mauris iaculis. Nunc scelerisque, turpis et venenatis aliquam, urna libero pellentesque ipsum, sed pharetra massa nisi at lectus.",2017-05-07,"Vienna Marriott Hotel","{ 'party' }","{ ‘Alter’ : ‘25+’ }","Stefanie","Schmid","d20af69f-a4f7-11e6-91a5-1fc490c5cf69","stefanie.schmid@gmx.de","stefanieschmid80"
"7ff02a90-a8e2-11e6-8597-f9ef43490d96","Schulgeschichten aus Wien","public","Vivamus metus neque, malesuada sed, feugiat sit amet, bibendum vel, augue. Vivamus augue. Integer vitae mauris quis urna accumsan congue. Suspendisse potenti. Donec in erat. Sed non velit. Duis erat.",2017-09-15,"Grelle Forelle","{ 'rave' }","{ ‘Alter’ : ‘25+’ }","Michael","Zimmermann","d20af6a0-a4f7-11e6-91a5-1fc490c5cf69","michael.zimmermann@mail.at","michaelzimmermann227"
"7ff02a91-a8e2-11e6-8597-f9ef43490d96","Jack Daniel’s 150 Year Anniversary","public","Quisque molestie massa eu odio. Vestibulum venenatis. Phasellus id odio. Duis magna. Curabitur et magna. Suspendisse elementum tempor lectus. Pellentesque id nunc quis odio placerat mattis. Praesent a tortor.",2017-05-02,"Wiener Musikverein","{ 'house' }","{ ‘Alter’ : ‘25+’ }","Celine","Mayer","d20af6a1-a4f7-11e6-91a5-1fc490c5cf69","celine.mayer@comundo.com","celinemayer199"
"7ff02a92-a8e2-11e6-8597-f9ef43490d96","5 Uhr Tee","public","Nunc tellus elit, dictum lobortis, venenatis a, blandit nec, ligula. Pellentesque eu ipsum a erat lobortis faucibus.",2017-05-05,"Wiener Musikverein","{ 'theatre' }","{ ‘Preis’ : ‘15€’ }","John","Schmitt","d20af6a2-a4f7-11e6-91a5-1fc490c5cf69","john.schmitt@hotmail.at","johnschmitt172"
"7ff02a93-a8e2-11e6-8597-f9ef43490d96","Media Meetup","public","Nunc tellus elit, dictum lobortis, venenatis a, blandit nec, ligula. Pellentesque eu ipsum a erat lobortis faucibus.",2016-11-19,"Phil","{ 'dance' }","{ ‘Essen’ : ‘true’ }","Kilian","Walter","d20af6a3-a4f7-11e6-91a5-1fc490c5cf69","kilian.walter@gmail.com","kilianwalter132"
"7ff02a94-a8e2-11e6-8597-f9ef43490d96","Konstruktion_Reflexion","public","Suspendisse potenti. Mauris iaculis. Nunc scelerisque, turpis et venenatis aliquam, urna libero pellentesque ipsum, sed pharetra massa nisi at lectus.",2017-04-12,"Haus der Musik","{ 'markt' }","{ ‘Dress Code’ : ‘Formal’ }","Michael","Zimmermann","d20af6a4-a4f7-11e6-91a5-1fc490c5cf69","michael.zimmermann@spengergasse.at","michaelzimmermann164"
"7ff02a95-a8e2-11e6-8597-f9ef43490d96","Unternehme der nächsten Generation","public","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-01-02,"Wiener Stadthalle","{ 'dance' }","{ ‘Games’ : ‘false’ }","Marie","Schneider","d20af6a5-a4f7-11e6-91a5-1fc490c5cf69","marie.schneider@mail.eu","marieschneider8"
"7ff02a96-a8e2-11e6-8597-f9ef43490d96","Die tote Stadt","public","Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Ut sit amet dui. Ut tempus interdum lacus.",2017-02-01,"Porgy & Bess","{ 'markt' }","{ ‘Dress Code’ : ‘Semi-Formal’ }","Emilia","Schubert","d20af6a6-a4f7-11e6-91a5-1fc490c5cf69","emilia.schubert@mail.eu","emiliaschubert131"
"7ff02a97-a8e2-11e6-8597-f9ef43490d96","Blutspendeaktion","public","Suspendisse potenti. Mauris iaculis. Nunc scelerisque, turpis et venenatis aliquam, urna libero pellentesque ipsum, sed pharetra massa nisi at lectus.",2017-06-03,"Flex","{ 'festival' }","{ ‘Essen’ : ‘true’ }","Johannes","Unger","d20af6a7-a4f7-11e6-91a5-1fc490c5cf69","johannes.unger@apple.com","johannesunger159"
"7ff02a98-a8e2-11e6-8597-f9ef43490d96","Monet bis Picasso. The Batliner Collection","private","Suspendisse potenti. Mauris iaculis. Nunc scelerisque, turpis et venenatis aliquam, urna libero pellentesque ipsum, sed pharetra massa nisi at lectus.",2017-08-20,"Szene Wien","{ 'balloons' }","{ ‘Dress Code’ : ‘Business Casual’ }","Emilia","Meier","d20af6a8-a4f7-11e6-91a5-1fc490c5cf69","emilia.meier@company.at","emiliameier3"
"7ff02a99-a8e2-11e6-8597-f9ef43490d96","Klassenfreffen","type3","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2017-10-01,"Porgy & Bess","{ 'food' }","{ ‘Alter’ : ‘25+’ }","Max","Bauer","d20af6a9-a4f7-11e6-91a5-1fc490c5cf69","max.bauer@google.com","maxbauer115"
"7ff02a9a-a8e2-11e6-8597-f9ef43490d96","Der Farbholzschnitt in Wien um 1900","type3","Quisque molestie massa eu odio. Vestibulum venenatis. Phasellus id odio. Duis magna. Curabitur et magna. Suspendisse elementum tempor lectus. Pellentesque id nunc quis odio placerat mattis. Praesent a tortor.",2017-11-01,"Klub Ost","{ 'rave' }","{ ‘Essen’ : ‘false’ }","Frederick","Reichl","d20af6aa-a4f7-11e6-91a5-1fc490c5cf69","frederick.reichl@microsoft.com","frederickreichl76"
"7ff02a9b-a8e2-11e6-8597-f9ef43490d96","Weihnachtskonzert","private","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2017-09-20,"Imperial Riding School Renaissance Vienna Hotel","{ 'dance' }","{ ‘Haarfarbe’ : ‘grün’ }","Matthias","Werner","d20af6ab-a4f7-11e6-91a5-1fc490c5cf69","matthias.werner@company.eu","matthiaswerner172"
"7ff02a9c-a8e2-11e6-8597-f9ef43490d96","Konstruktion_Reflexion","type3","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2017-05-08,"Palais Ferstel","{ 'vinatge' }","{ ‘Dress Code’ : ‘Semi-Formal’ }","Lenn","Weiß","d20af6ac-a4f7-11e6-91a5-1fc490c5cf69","lenn.weiß@gmx.de","lennweiß137"
"7ff02a9d-a8e2-11e6-8597-f9ef43490d96","Evita","public","Vivamus metus neque, malesuada sed, feugiat sit amet, bibendum vel, augue. Vivamus augue. Integer vitae mauris quis urna accumsan congue. Suspendisse potenti. Donec in erat. Sed non velit. Duis erat.",2017-07-25,"25hours Hotel","{ 'culture' }","{ ‘Alter’ : ‘18+’ }","Stefanie","Schubert","d20af6ad-a4f7-11e6-91a5-1fc490c5cf69","stefanie.schubert@spengergasse.at","stefanieschubert33"
"7ff02a9e-a8e2-11e6-8597-f9ef43490d96","Rave Patry","type3","Nunc tellus elit, dictum lobortis, venenatis a, blandit nec, ligula. Pellentesque eu ipsum a erat lobortis faucibus.",2017-07-29,"NH Wien Airport","{ 'games' }","{ ‘Preis’ : ‘200€’ }","Mia","Klein","d20af6ae-a4f7-11e6-91a5-1fc490c5cf69","mia.klein@example.at","miaklein51"
"7ff02a9f-a8e2-11e6-8597-f9ef43490d96","Wien Modern","public","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2017-12-18,"Dachboden","{ 'ball' }","{ ‘Alkohol’ : ‘false’ }","Alena","Schulz","d20af6af-a4f7-11e6-91a5-1fc490c5cf69","alena.schulz@company.com","alenaschulz48"
"7ff02aa0-a8e2-11e6-8597-f9ef43490d96","Business Frühstück","type3","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2017-12-24,"Colosseum XXI","{ 'festival' }","{ ‘Haarfarbe’ : ‘schwarz’ }","Matthias","Hoffmann","d20af6b0-a4f7-11e6-91a5-1fc490c5cf69","matthias.hoffmann@gmx.de","matthiashoffmann156"
"7ff02aa1-a8e2-11e6-8597-f9ef43490d96","Jack Daniel’s 150 Year Anniversary","private","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2017-12-27,"Passage","{ 'culture' }","{ ‘Alter’ : ‘18+’ }","Alyssa","Schmidt","d20af6b1-a4f7-11e6-91a5-1fc490c5cf69","alyssa.schmidt@gmx.de","alyssaschmidt115"
"7ff02aa2-a8e2-11e6-8597-f9ef43490d96","Unternehme der nächsten Generation","private","Fusce nec nisl nec nisi porttitor viverra. Sed lacinia velit. Nullam porttitor. Nam nec dolor. Sed blandit. Nulla facilisi. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2016-12-21,"Ottakringer Brauerei","{ 'concert' }","{ ‘Alter’ : ‘16+’ }","Matthias","Fischer","d20af6b2-a4f7-11e6-91a5-1fc490c5cf69","matthias.fischer@haralson.at","matthiasfischer216"
"7ff02aa3-a8e2-11e6-8597-f9ef43490d96","Die Hochzeit des Figaro","type3","Suspendisse potenti. Mauris iaculis. Nunc scelerisque, turpis et venenatis aliquam, urna libero pellentesque ipsum, sed pharetra massa nisi at lectus.",2017-11-02,"Jammin Java","{ 'designmarkt' }","{ ‘Preis’ : ‘150€’ }","Robin","Zeiner","d20af6b3-a4f7-11e6-91a5-1fc490c5cf69","robin.zeiner@example.at","robinzeiner100"
